Class,Intensity,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition
CAR,3210.560234069824,CAR(5:0),246.2,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,246.2 -> 85.1
CAR,2723.180191040039,CAR(6:1)_QUAL,258.2,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,258.2 -> 60.1
CAR,9851.520698547363,CAR(6:1),258.2,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,258.2 -> 85.1
CAR,3004.8401794433594,CAR(6:0)_QUAL,260.2,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,260.2 -> 60.1
CAR,1847.8601417541504,CAR(6:0),260.2,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,260.2 -> 85.1
CAR,8288.12056350708,CAR(7:0)_QUAL,274.2,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,274.2 -> 60.1
CAR,1822.920124053955,CAR(7:0),274.2,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,274.2 -> 85.1
CAR,7398.700511932373,CAR(8:1)_QUAL,286.2,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,286.2 -> 60.1
CAR,4615.06037902832,CAR(8:1),286.2,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,286.2 -> 85.1
CAR,3572.6002616882324,CAR(8:0)_QUAL,288.2,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,288.2 -> 60.1
CAR,4327.140319824219,CAR(8:0),288.2,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,288.2 -> 85.1
CAR,3510.800224304199,CAR(9:0)_QUAL,302.2,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,302.2 -> 60.1
CAR,1733.5801277160645,CAR(9:0),302.2,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,302.2 -> 85.1
CAR,3365.160243988037,CAR(10:3)_QUAL,310.2,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,310.2 -> 60.1
CAR,2408.0001831054688,CAR(10:3),310.2,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,310.2 -> 85.1
CAR,36903.942306518555,CAR(10:2)_QUAL,312.2,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,312.2 -> 60.1
CAR,3199.800235748291,CAR(10:2),312.2,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,312.2 -> 85.1
CAR,4702.100345611572,CAR(10:1)_QUAL,314.2,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,314.2 -> 60.1
CAR,3747.080238342285,CAR(10:1),314.2,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,314.2 -> 85.1
CAR,4821.200332641602,CAR(10:0)_QUAL,316.2,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,316.2 -> 60.1
CAR,3290.200222015381,CAR(10:0),316.2,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,316.2 -> 85.1
CAR,4665.480331420898,CAR(11:0)_QUAL,330.3,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,330.3 -> 60.1
CAR,2682.8601684570312,CAR(11:0),330.3,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,330.3 -> 85.1
CAR,4238.80029296875,CAR(12:0)_QUAL,344.3,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,344.3 -> 60.1
CAR,2089.2801666259766,CAR(12:0),344.3,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,344.3 -> 85.1
CAR,84386.845703125,CAR(14:2)_QUAL,368.3,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,368.3 -> 60.1
CAR,4432.740314483643,CAR(14:2),368.3,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,368.3 -> 85.1
CAR,7311.340591430664,CAR(14:1)_QUAL,370.3,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,370.3 -> 60.1
CAR,2349.1601638793945,CAR(14:1),370.3,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,370.3 -> 85.1
CAR,7802.920669555664,CAR(14:0)_QUAL,372.3,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,372.3 -> 60.1
CAR,2513.64017868042,CAR(14:0),372.3,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,372.3 -> 85.1
,1541.5201034545898,,375.3,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,375.3 -> 85.1
CAR,3785.1202659606934,CAR(16:2)_QUAL,396.3,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,396.3 -> 60.1
CAR,2580.380184173584,CAR(16:2),396.3,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,396.3 -> 85.1
CAR,8538.260593414307,CAR(16:1)_QUAL,398.3,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,398.3 -> 60.1
CAR,2344.460178375244,CAR(16:1),398.3,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,398.3 -> 85.1
CAR,6075.060436248779,CAR(16:0)_QUAL,400.3,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,400.3 -> 60.1
CAR,2834.100185394287,CAR(16:0),400.3,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,400.3 -> 85.1
CAR,10135.780708312988,CAR(17:0)_QUAL,414.4,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,414.4 -> 60.1
CAR,3703.080238342285,CAR(17:0),414.4,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,414.4 -> 85.1
CAR,6342.1405029296875,CAR(18:4)_QUAL,420.3,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,420.3 -> 60.1
CAR,5369.120391845703,CAR(18:4),420.3,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,420.3 -> 85.1
CAR,5681.100414276123,CAR(18:3)_QUAL,422.3,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,422.3 -> 60.1
CAR,3208.8002014160156,CAR(18:3),422.3,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,422.3 -> 85.1
CAR,4693.660339355469,CAR(18:2)_QUAL,424.3,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,424.3 -> 60.1
CAR,3654.6202812194824,CAR(18:2),424.3,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,424.3 -> 85.1
CAR,5542.600368499756,CAR(18:1)_QUAL,426.4,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,426.4 -> 60.1
CAR,3294.260208129883,CAR(18:1),426.4,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,426.4 -> 85.1
CAR,6302.480411529541,CAR(18:0)_QUAL,428.4,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,428.4 -> 60.1
CAR,3448.080238342285,CAR(18:0),428.4,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,428.4 -> 85.1
CAR,4033.840305328369,CAR(20:4)_QUAL,448.3,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,448.3 -> 60.1
CAR,2420.7601737976074,CAR(20:4),448.3,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,448.3 -> 85.1
CAR,4215.140327453613,CAR(20:2)_QUAL,452.4,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,452.4 -> 60.1
CAR,6784.920478820801,CAR(20:2),452.4,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,452.4 -> 85.1
CAR,3680.740261077881,CAR(20:1)_QUAL,454.4,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,454.4 -> 60.1
CAR,3366.260227203369,CAR(20:1),454.4,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,454.4 -> 85.1
CAR,9378.640712738037,CAR(20:0)_QUAL,456.4,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,456.4 -> 60.1
CAR,2205.5401725769043,CAR(20:0),456.4,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,456.4 -> 85.1
CAR,7505.240566253662,CAR(22:6)_QUAL,472.4,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,472.4 -> 60.1
CAR,2574.440196990967,CAR(22:6),472.4,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,472.4 -> 85.1
CAR,24103.241622924805,CAR(22:5)_QUAL,474.4,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,474.4 -> 60.1
CAR,1856.220142364502,CAR(22:5),474.4,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,474.4 -> 85.1
CAR,6357.740463256836,CAR(22:4)_QUAL,476.4,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,476.4 -> 60.1
CAR,2614.1602058410645,CAR(22:4),476.4,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,476.4 -> 85.1
CAR,11903.380798339844,CAR(22:2)_QUAL,480.4,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,480.4 -> 60.1
CAR,5397.640365600586,CAR(22:2),480.4,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,480.4 -> 85.1
CAR,5514.040355682373,CAR(22:0)_QUAL,484.4,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,484.4 -> 60.1
CAR,4610.280277252197,CAR(22:0),484.4,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,484.4 -> 85.1
CAR,7288.48051071167,CAR(26:0)_QUAL,540.5,60.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,540.5 -> 60.1
CAR,9529.180763244629,CAR(26:0),540.5,85.1,CAR_FAD309_55_A_N1_loading_size_2_13_25,540.5 -> 85.1
CAR,2382.9201736450195,CAR_QUAL,162.2,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,162.2 -> 60.1
CAR,2699.1601753234863,CAR,162.2,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,162.2 -> 85.1
CAR,1893.880142211914,CAR(2:0)_QUAL,204.1,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,204.1 -> 60.1
CAR,1756.0201263427734,CAR(2:0),204.1,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,204.1 -> 85.1
CAR,6775.320449829102,CAR(3:1)_QUAL,216.1,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,216.1 -> 60.1
CAR,2255.400161743164,CAR(3:1),216.1,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,216.1 -> 85.1
CAR,5205.1203689575195,CAR(3:0)_QUAL,218.1,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,218.1 -> 60.1
CAR,1622.0401153564453,CAR(3:0),218.1,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,218.1 -> 85.1
CAR,3060.6602210998535,CAR(4:1)_QUAL,230.1,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,230.1 -> 60.1
CAR,9941.34075164795,CAR(4:1),230.1,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,230.1 -> 85.1
CAR,2960.440216064453,CAR(4:0)_QUAL,232.2,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,232.2 -> 60.1
CAR,1653.2401161193848,CAR(4:0),232.2,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,232.2 -> 85.1
CAR,2038.0201377868652,CAR(5:1)_QUAL,244.2,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,244.2 -> 60.1
CAR,2402.680160522461,CAR(5:1),244.2,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,244.2 -> 85.1
CAR,3313.400203704834,CAR(5:0)_QUAL,246.2,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,246.2 -> 60.1
CAR,2775.200206756592,CAR(5:0),246.2,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,246.2 -> 85.1
CAR,2469.820156097412,CAR(6:1)_QUAL,258.2,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,258.2 -> 60.1
CAR,8412.820575714111,CAR(6:1),258.2,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,258.2 -> 85.1
CAR,2672.960189819336,CAR(6:0)_QUAL,260.2,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,260.2 -> 60.1
CAR,1770.4601249694824,CAR(6:0),260.2,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,260.2 -> 85.1
CAR,6343.420406341553,CAR(7:0)_QUAL,274.2,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,274.2 -> 60.1
CAR,1565.7201080322266,CAR(7:0),274.2,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,274.2 -> 85.1
CAR,6602.020336151123,CAR(8:1)_QUAL,286.2,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,286.2 -> 60.1
CAR,3916.9802780151367,CAR(8:1),286.2,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,286.2 -> 85.1
CAR,3398.9202308654785,CAR(8:0)_QUAL,288.2,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,288.2 -> 60.1
CAR,3973.080265045166,CAR(8:0),288.2,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,288.2 -> 85.1
CAR,3044.920192718506,CAR(9:0)_QUAL,302.2,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,302.2 -> 60.1
CAR,1709.8801193237305,CAR(9:0),302.2,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,302.2 -> 85.1
CAR,3012.240203857422,CAR(10:3)_QUAL,310.2,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,310.2 -> 60.1
CAR,2112.7401580810547,CAR(10:3),310.2,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,310.2 -> 85.1
CAR,29809.322189331055,CAR(10:2)_QUAL,312.2,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,312.2 -> 60.1
CAR,3366.7802391052246,CAR(10:2),312.2,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,312.2 -> 85.1
CAR,3776.5802268981934,CAR(10:1)_QUAL,314.2,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,314.2 -> 60.1
CAR,2822.2201919555664,CAR(10:1),314.2,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,314.2 -> 85.1
CAR,3535.2002754211426,CAR(10:0)_QUAL,316.2,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,316.2 -> 60.1
CAR,2616.26016998291,CAR(10:0),316.2,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,316.2 -> 85.1
CAR,4235.900321960449,CAR(11:0)_QUAL,330.3,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,330.3 -> 60.1
CAR,2343.040153503418,CAR(11:0),330.3,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,330.3 -> 85.1
CAR,4117.820274353027,CAR(12:0)_QUAL,344.3,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,344.3 -> 60.1
CAR,1900.3601303100586,CAR(12:0),344.3,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,344.3 -> 85.1
CAR,66833.90441894531,CAR(14:2)_QUAL,368.3,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,368.3 -> 60.1
CAR,3591.160259246826,CAR(14:2),368.3,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,368.3 -> 85.1
CAR,5218.580364227295,CAR(14:1)_QUAL,370.3,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,370.3 -> 60.1
CAR,1978.9401473999023,CAR(14:1),370.3,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,370.3 -> 85.1
CAR,6432.200496673584,CAR(14:0)_QUAL,372.3,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,372.3 -> 60.1
CAR,2097.740146636963,CAR(14:0),372.3,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,372.3 -> 85.1
,1435.4600982666016,,375.3,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,375.3 -> 85.1
CAR,3171.380229949951,CAR(16:2)_QUAL,396.3,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,396.3 -> 60.1
CAR,2401.940174102783,CAR(16:2),396.3,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,396.3 -> 85.1
CAR,7663.000518798828,CAR(16:1)_QUAL,398.3,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,398.3 -> 60.1
CAR,2018.3201293945312,CAR(16:1),398.3,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,398.3 -> 85.1
CAR,5588.260398864746,CAR(16:0)_QUAL,400.3,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,400.3 -> 60.1
CAR,2809.7201919555664,CAR(16:0),400.3,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,400.3 -> 85.1
CAR,7765.620529174805,CAR(17:0)_QUAL,414.4,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,414.4 -> 60.1
CAR,3462.9202728271484,CAR(17:0),414.4,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,414.4 -> 85.1
CAR,5295.820358276367,CAR(18:4)_QUAL,420.3,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,420.3 -> 60.1
CAR,4117.420330047607,CAR(18:4),420.3,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,420.3 -> 85.1
CAR,4718.940319061279,CAR(18:3)_QUAL,422.3,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,422.3 -> 60.1
CAR,3174.5602378845215,CAR(18:3),422.3,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,422.3 -> 85.1
CAR,3509.260265350342,CAR(18:2)_QUAL,424.3,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,424.3 -> 60.1
CAR,3294.7802200317383,CAR(18:2),424.3,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,424.3 -> 85.1
CAR,4377.5602951049805,CAR(18:1)_QUAL,426.4,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,426.4 -> 60.1
CAR,2645.600170135498,CAR(18:1),426.4,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,426.4 -> 85.1
CAR,5264.400352478027,CAR(18:0)_QUAL,428.4,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,428.4 -> 60.1
CAR,2630.3402061462402,CAR(18:0),428.4,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,428.4 -> 85.1
CAR,3795.9203033447266,CAR(20:4)_QUAL,448.3,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,448.3 -> 60.1
CAR,2319.2801513671875,CAR(20:4),448.3,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,448.3 -> 85.1
CAR,3512.4002571105957,CAR(20:2)_QUAL,452.4,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,452.4 -> 60.1
CAR,6347.620429992676,CAR(20:2),452.4,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,452.4 -> 85.1
CAR,3402.100212097168,CAR(20:1)_QUAL,454.4,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,454.4 -> 60.1
CAR,2995.9602088928223,CAR(20:1),454.4,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,454.4 -> 85.1
CAR,7342.2205810546875,CAR(20:0)_QUAL,456.4,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,456.4 -> 60.1
CAR,2003.3601379394531,CAR(20:0),456.4,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,456.4 -> 85.1
CAR,6606.960487365723,CAR(22:6)_QUAL,472.4,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,472.4 -> 60.1
CAR,2371.4601440429688,CAR(22:6),472.4,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,472.4 -> 85.1
CAR,13985.820991516113,CAR(22:5)_QUAL,474.4,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,474.4 -> 60.1
CAR,2016.7001457214355,CAR(22:5),474.4,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,474.4 -> 85.1
CAR,4660.840320587158,CAR(22:4)_QUAL,476.4,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,476.4 -> 60.1
CAR,2003.0401458740234,CAR(22:4),476.4,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,476.4 -> 85.1
CAR,9338.360694885254,CAR(22:2)_QUAL,480.4,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,480.4 -> 60.1
CAR,4408.940299987793,CAR(22:2),480.4,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,480.4 -> 85.1
CAR,5015.04035949707,CAR(22:0)_QUAL,484.4,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,484.4 -> 60.1
CAR,3739.420265197754,CAR(22:0),484.4,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,484.4 -> 85.1
CAR,6356.700393676758,CAR(26:0)_QUAL,540.5,60.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,540.5 -> 60.1
CAR,8194.260593414307,CAR(26:0),540.5,85.1,CAR_FAD309_55_C_N1_loading_size_2_13_25,540.5 -> 85.1
CAR,3054.700206756592,CAR_QUAL,162.2,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,162.2 -> 60.1
CAR,3412.6202392578125,CAR,162.2,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,162.2 -> 85.1
CAR,1907.6001281738281,CAR(2:0)_QUAL,204.1,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,204.1 -> 60.1
CAR,1821.9001083374023,CAR(2:0),204.1,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,204.1 -> 85.1
CAR,8305.460563659668,CAR(3:1)_QUAL,216.1,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,216.1 -> 60.1
CAR,2717.7401962280273,CAR(3:1),216.1,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,216.1 -> 85.1
CAR,6597.760459899902,CAR(3:0)_QUAL,218.1,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,218.1 -> 60.1
CAR,1873.0601272583008,CAR(3:0),218.1,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,218.1 -> 85.1
CAR,3374.3202323913574,CAR(4:1)_QUAL,230.1,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,230.1 -> 60.1
CAR,12094.321029663086,CAR(4:1),230.1,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,230.1 -> 85.1
CAR,3379.320209503174,CAR(4:0)_QUAL,232.2,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,232.2 -> 60.1
CAR,2048.2201499938965,CAR(4:0),232.2,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,232.2 -> 85.1
CAR,2456.560173034668,CAR(5:1)_QUAL,244.2,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,244.2 -> 60.1
CAR,2762.100196838379,CAR(5:1),244.2,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,244.2 -> 85.1
CAR,4086.640277862549,CAR(5:0)_QUAL,246.2,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,246.2 -> 60.1
CAR,3327.6802406311035,CAR(5:0),246.2,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,246.2 -> 85.1
CAR,4132.6002769470215,CAR(6:1)_QUAL,258.2,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,258.2 -> 60.1
CAR,10186.940673828125,CAR(6:1),258.2,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,258.2 -> 85.1
CAR,3051.4202194213867,CAR(6:0)_QUAL,260.2,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,260.2 -> 60.1
CAR,1897.0801315307617,CAR(6:0),260.2,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,260.2 -> 85.1
CAR,8324.000549316406,CAR(7:0)_QUAL,274.2,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,274.2 -> 60.1
CAR,2289.340187072754,CAR(7:0),274.2,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,274.2 -> 85.1
CAR,8880.240631103516,CAR(8:1)_QUAL,286.2,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,286.2 -> 60.1
CAR,4859.720321655273,CAR(8:1),286.2,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,286.2 -> 85.1
CAR,3901.1802864074707,CAR(8:0)_QUAL,288.2,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,288.2 -> 60.1
CAR,4978.460357666016,CAR(8:0),288.2,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,288.2 -> 85.1
CAR,3773.1002616882324,CAR(9:0)_QUAL,302.2,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,302.2 -> 60.1
CAR,2025.3001518249512,CAR(9:0),302.2,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,302.2 -> 85.1
CAR,3818.1202850341797,CAR(10:3)_QUAL,310.2,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,310.2 -> 60.1
CAR,2391.980178833008,CAR(10:3),310.2,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,310.2 -> 85.1
CAR,41608.982818603516,CAR(10:2)_QUAL,312.2,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,312.2 -> 60.1
CAR,3692.520278930664,CAR(10:2),312.2,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,312.2 -> 85.1
CAR,4794.360282897949,CAR(10:1)_QUAL,314.2,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,314.2 -> 60.1
CAR,3518.9002113342285,CAR(10:1),314.2,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,314.2 -> 85.1
CAR,5206.3004150390625,CAR(10:0)_QUAL,316.2,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,316.2 -> 60.1
CAR,3180.3402366638184,CAR(10:0),316.2,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,316.2 -> 85.1
CAR,5279.680416107178,CAR(11:0)_QUAL,330.3,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,330.3 -> 60.1
CAR,3123.2602157592773,CAR(11:0),330.3,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,330.3 -> 85.1
CAR,4580.680324554443,CAR(12:0)_QUAL,344.3,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,344.3 -> 60.1
CAR,2275.1001892089844,CAR(12:0),344.3,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,344.3 -> 85.1
CAR,93783.54663085938,CAR(14:2)_QUAL,368.3,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,368.3 -> 60.1
CAR,4698.90030670166,CAR(14:2),368.3,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,368.3 -> 85.1
CAR,7821.260566711426,CAR(14:1)_QUAL,370.3,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,370.3 -> 60.1
CAR,2575.6001777648926,CAR(14:1),370.3,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,370.3 -> 85.1
CAR,8388.960525512695,CAR(14:0)_QUAL,372.3,60.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,372.3 -> 60.1
CAR,2524.480182647705,CAR(14:0),372.3,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,372.3 -> 85.1
,1528.8401145935059,,375.3,85.1,CAR_FAD325_39_A_N1_loading_size_2_13_25,375.3 -> 85.1
