Lipid,Class,FAD265_m3_59_B,FAD199_m1_66_B,FAD199_m3_66_B,FAD201_m5_61_B,FAD265_m3_59_D,FAD199_m1_66_D,FAD199_m3_66_D,FAD201_m5_61_D,FAD265_m2_74_A,FAD261_m3_81_A,FAD309_55_A,FAD325_39_A,FAD265_m2_74_C,FAD261_m3_81_C,FAD309_55_C,FAD325_39_C,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
"[TG(57:11),TG(56:4)]_FA16:0",TAG,986.9800682067872,1750.0201225280762,1479.3801040649414,2135.5601539611816,1718.060131072998,2809.2002143859863,2285.800170898437,2934.400173187256,1651.6801490783691,2438.4601707458496,5504.780326843262,2459.480182647705,1660.900104522705,2858.040214538574,2817.68021774292,1108.1800804138184,1014.9400749206544,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(57:11),TG(56:4)]_FA16:1",TAG,1079.160068511963,1074.3400840759275,1288.7800941467283,1227.560089111328,1145.3400840759275,1241.160083770752,1456.6400985717771,1173.3800811767578,1175.3000793457031,1057.500072479248,2800.560234069824,1148.920093536377,1674.460117340088,1216.3800735473633,1377.9000968933103,1648.720127105713,1050.360080718994,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(57:12),TG(56:5)]_FA16:0",TAG,1665.3401184082031,1473.7801132202148,2163.660129547119,4076.5602645874014,2597.3801803588867,2856.5002479553223,3594.580307006836,6451.600605010986,1703.960105895996,3482.5202560424805,16595.08124923706,6964.920364379883,3215.20023727417,4947.980369567871,5676.68030166626,1515.3000869750977,969.4400596618652,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(57:12),TG(56:5)]_FA16:1",TAG,1215.0600852966309,1273.520092010498,1111.6400756835938,1265.1200828552246,1092.3200759887695,1341.0200843811035,1129.0800743103027,1236.0000839233398,1100.7200622558594,1145.380069732666,2238.0601806640625,1094.1200714111328,1057.9800758361816,1133.0400886535645,1415.3800926208496,1360.1400909423828,1071.8000831604004,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(57:8),TG(56:1)]_FA16:0",TAG,1026.5000686645508,1119.6800842285156,1105.880084991455,1201.8400802612305,1145.3200798034668,1630.1601219177246,1326.3000946044922,1131.320083618164,1181.3200798034668,1278.6200981140137,1881.880126953125,1398.580093383789,1285.6800994873047,1312.2000999450684,1072.6800804138184,1164.1600875854492,1061.240062713623,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(57:8),TG(56:1)]_FA16:1",TAG,1120.2000846862793,1127.9800834655762,1100.680076599121,1083.8400802612305,1057.6400756835938,1142.04008102417,1077.6400718688965,1162.7800903320312,1123.6200790405271,1129.920078277588,1102.1400756835938,1049.280071258545,1089.6800804138184,1052.1200675964355,1182.740077972412,1155.200080871582,1080.3000869750977,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(57:9),TG(56:2)]_FA16:0",TAG,1159.640079498291,1393.4401092529297,1297.7800979614258,1160.0000839233398,1198.0600662231443,2154.9201698303223,1887.8201446533203,1883.6601181030276,1819.3801383972168,1858.560146331787,5141.960548400879,2136.14017868042,1661.8800964355469,2575.020149230957,2390.5401496887207,1167.2400932312012,969.8200721740724,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(57:9),TG(56:2)]_FA16:1",TAG,1108.5600700378418,1071.9400749206543,1206.1800842285156,1077.4400749206543,1165.7600784301758,1113.7800750732422,1205.8800811767578,1068.4200706481934,1202.7200813293457,1048.0800704956057,1520.0000953674316,1111.6200828552246,1264.080093383789,1111.0000686645508,1111.780071258545,1161.940086364746,1101.6800651550293,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(58:10),TG(57:3)]_FA16:0",TAG,1021.000072479248,1117.2200813293457,1051.5800743103027,1084.400074005127,1067.6400756835938,1087.300067901611,1076.9200859069824,1081.800067901611,1012.8400650024414,1039.840068817139,1531.0801048278809,1011.3400650024414,1023.2800636291504,1198.1800994873047,1137.1400833129885,1039.8400650024414,1011.6000709533693,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(58:10),TG(57:3)]_FA16:1",TAG,1127.7000923156738,1049.7000846862793,1062.9200744628906,1096.1000747680664,1054.3800659179688,1089.7600708007812,1064.9800720214844,1108.5800819396973,1086.2200813293457,1047.2200660705566,1158.6800727844238,1055.260082244873,1170.9800720214844,1084.6200828552246,1051.7800674438477,1095.9000816345217,1047.4800643920898,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(58:11),TG(57:4)]_FA16:0",TAG,1006.1000709533693,1008.2800674438477,1048.1200714111328,1007.320068359375,1032.8800621032717,1044.2200775146484,1063.6400718688965,1032.9600677490234,1012.700065612793,1007.5000648498536,1325.8600997924805,1005.2800674438477,1016.2800636291504,1014.0200653076172,1060.180076599121,1039.9200706481934,1011.4400749206544,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(58:11),TG(57:4)]_FA16:1",TAG,1089.0000648498535,1067.7200775146484,1133.4600830078125,1081.8800773620603,1055.1600723266602,1052.3600769042969,1085.8800735473633,1046.12007522583,1048.860080718994,1047.8400650024414,1118.980079650879,1048.840068817139,1053.0200653076172,1050.9000701904297,1083.7800788879397,1074.340068817139,1048.240077972412,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(58:12),TG(57:5)]_FA16:0",TAG,1006.3800621032716,1007.6600646972656,1069.1400680541992,1007.3800582885742,1090.5400733947754,1034.8800735473633,1028.800064086914,1041.3600769042969,1011.3800735473632,1007.720069885254,1146.4000663757324,1009.0400733947754,1066.0800704956057,1064.0200729370115,1036.840061187744,1036.4800720214844,1011.5400733947754,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(58:12),TG(57:5)]_FA16:1",TAG,1068.8000869750977,1062.7000770568848,1056.360065460205,1052.1600761413574,1053.8600769042969,1052.3000831604004,1049.200080871582,1046.4000778198242,1049.460075378418,1047.2000694274902,1101.520076751709,1049.1000709533691,1068.8600692749023,1079.9600868225098,1052.2200736999512,1119.0000686645508,1066.0800704956057,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(58:13),TG(57:6)]_FA16:0",TAG,1098.6400718688965,1043.2800750732422,1102.2200775146484,1025.5800704956057,1065.2200775146484,1103.0000839233398,1071.2400703430176,1073.8200759887695,1053.4400787353516,1125.4200744628906,1073.000072479248,1088.7600708007812,1042.9000778198242,1092.900074005127,1188.0600929260254,1003.620059967041,1011.3400764465332,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(58:13),TG(57:6)]_FA16:1",TAG,1050.100082397461,1050.6400718688965,1083.5400772094729,1052.280071258545,1085.0000762939453,1051.780071258545,1046.5200729370115,1046.2600746154783,1060.1400756835938,1047.3000717163086,1079.0800743103027,1048.840072631836,1071.9000701904297,1051.6000747680664,1052.160068511963,1050.5400733947754,1048.0400733947754,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(58:14),TG(57:7),TG(56:0)]_FA16:0",TAG,1047.6600761413574,1094.5000801086426,1159.0400924682615,1133.400089263916,1684.3601150512695,1503.3401107788086,1426.2801094055176,1368.2000999450684,1344.320110321045,1216.8200912475586,1704.4201126098633,1466.9801025390625,1081.2600708007812,1343.740089416504,1385.9801025390625,1079.260082244873,1109.4800720214844,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(58:14),TG(57:7),TG(56:0)]_FA16:1",TAG,1050.5600700378418,1057.5200729370115,1055.300067901611,1052.140079498291,1054.3800621032717,1052.220069885254,1047.0800666809082,1046.3600692749023,1093.580078125,1048.4800758361816,1074.880069732666,1049.4800605773926,1160.2000732421875,1070.9400749206543,1142.8200759887695,1050.3600616455078,1047.1200675964355,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(58:7),TG(57:0)]_FA16:0",TAG,1197.5600852966309,1568.0601043701172,1225.140079498291,1624.2801208496094,1945.6001625061035,1656.0201225280762,1933.2001419067385,2340.160182952881,1709.16011428833,1828.1001319885252,4953.00036239624,2063.440139770508,1434.4800834655762,2080.4601440429688,2362.68017578125,1435.020092010498,1099.860080718994,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(58:7),TG(57:0)]_FA16:1",TAG,1132.5200729370115,1063.3800735473633,1193.6200790405271,1174.0000839233398,1143.8000831604004,1169.0800857543943,1131.7200736999512,1081.8000793457031,1103.720085144043,1118.1600761413574,1541.0200958251953,1118.8800735473633,1222.6800651550293,1054.940071105957,1326.100082397461,1202.1600799560547,1061.860080718994,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA16:0",TAG,1059.8200759887695,1418.6400985717771,1195.900089263916,1544.520118713379,1601.0001068115234,1243.9200897216797,1170.7200736999512,1725.5601272583008,1152.12007522583,1588.1201095581057,3799.460258483887,1735.4601364135742,1646.9200973510742,1972.9401779174805,2106.1401863098145,1169.640064239502,1082.4000663757324,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(58:8),TG(57:1)]_FA16:1",TAG,1146.3000831604004,1159.980094909668,1391.2201080322266,1051.6200675964355,1091.62007522583,1227.880084991455,1762.4601287841797,1131.8200759887695,1166.6600799560547,1096.3600730895996,1925.6601371765137,1171.3200759887695,1221.4600982666016,1126.240077972412,1238.720085144043,1368.0401039123535,1075.840087890625,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA16:0",TAG,1038.5200691223145,1163.2600860595703,1025.940071105957,1252.1600914001465,1151.4800643920898,1122.0200729370115,1125.500087738037,1068.7200736999512,1056.1200637817385,1028.6200714111328,2475.980197906494,1036.9000701904297,1280.640079498291,1324.9201049804688,1111.0800743103027,1029.6200790405271,1024.5600624084473,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(58:9),TG(57:2)]_FA16:1",TAG,1310.1400871276855,1182.640079498291,1181.4400901794434,1120.340072631836,1084.0800743103027,1125.300075531006,1153.8000869750977,1184.0400657653809,1130.080078125,1048.9000701904297,1437.8400917053225,1049.3600692749023,1329.6400985717771,1122.4800758361816,1318.5400886535645,1222.6200714111328,1072.7400665283203,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA16:0",TAG,1051.7200736999512,1007.6800651550292,1009.5800590515136,1077.0000610351562,1109.000072479248,1134.2000732421875,1115.3000793457031,1135.8200721740725,1027.1600723266602,1006.6000709533693,1288.64009475708,1080.8800659179688,1020.5200691223145,1184.380084991455,1065.220069885254,1016.9800643920898,1083.7200775146484,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(59:10),TG(58:3)]_FA16:1",TAG,1054.0400619506836,1108.6800804138184,1067.5800704956057,1051.5200729370115,1054.8800811767578,1114.940071105957,1113.360080718994,1046.8200721740725,1112.6600799560547,1047.3400764465332,1178.3600845336914,1048.840068817139,1069.680088043213,1108.8600845336914,1064.120086669922,1142.060089111328,1059.3000793457031,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA16:0",TAG,1011.1200714111328,1010.3000679016112,1006.0800628662108,1055.4000625610352,1004.9800682067872,1140.1800804138184,1063.840068817139,1059.3600730895996,1066.4600639343262,1022.1400718688964,1054.7600631713867,1027.2400703430176,1071.4400672912598,1098.1400756835938,1024.2600708007812,1002.3200759887696,1011.2000732421876,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(59:11),TG(58:4)]_FA16:1",TAG,1071.520076751709,1069.340072631836,1055.1800804138184,1052.6800651550293,1074.0400657653809,1098.800075531006,1050.820068359375,1046.400074005127,1066.6600723266602,1048.1400756835938,1090.0200691223145,1074.600082397461,1073.9000778198242,1050.960060119629,1052.5800819396973,1049.8600730895996,1048.4400672912598,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA16:0",TAG,1090.9000701904297,1048.0800704956057,1005.3400650024414,1202.240077972412,1097.660068511963,1069.1800804138184,1119.2800788879397,1157.2800903320312,1081.2200813293457,1230.960090637207,1616.6601181030271,1172.640079498291,1212.740077972412,1154.0600852966309,1109.4000778198242,1070.6600723266602,1054.240077972412,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(59:12),TG(58:5)]_FA16:1",TAG,1059.280071258545,1050.7200622558594,1054.6800804138184,1062.3000793457031,1054.12007522583,1052.400074005127,1047.680061340332,1046.5400657653809,1098.5400733947754,1048.240062713623,1048.920066833496,1049.8000717163086,1052.4400749206543,1051.2800788879397,1052.1400718688965,1050.5000839233398,1046.860080718994,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA16:0",TAG,1197.2200889587402,1234.60009765625,1348.7400970458984,1132.9400749206543,1265.920078277588,1022.1200714111328,1498.800106048584,1623.9400939941406,1106.7000770568848,1634.0401191711426,2701.520160675049,1787.100128173828,1426.7201080322266,1732.7401428222656,1747.3201141357422,1020.7800636291504,1011.020076751709,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(59:13),TG(58:6)]_FA16:1",TAG,1055.2600784301758,1095.1600799560547,1055.440071105957,1059.1600723266602,1074.160083770752,1103.900074005127,1124.1600761413574,1057.5800704956057,1062.9400749206543,1057.3400764465332,1218.4200859069824,1049.560073852539,1056.920078277588,1050.3800659179688,1174.1800804138184,1095.7600708007812,1047.5400772094729,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA16:0",TAG,1111.700065612793,1119.4400787353516,1036.1800689697266,1084.560073852539,1110.8200798034668,1081.8000793457031,1139.260082244873,1066.4400787353516,1084.3400764465332,1248.6000938415527,1370.2600860595703,1108.8600769042969,1078.140079498291,1001.0000648498536,1069.4600791931152,1074.0200729370115,1011.8400688171388,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(59:9),TG(58:2)]_FA16:1",TAG,1118.1000785827637,1114.420078277588,1055.280071258545,1052.500072479248,1080.2200813293457,1088.180076599121,1105.720069885254,1085.340072631836,1098.3000831604004,1048.6400718688965,1095.5200729370115,1050.100067138672,1126.240077972412,1108.240077972412,1142.6800842285156,1109.6600761413574,1048.6800727844238,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA16:0",TAG,1082.7600746154783,1013.2800636291504,1055.060073852539,1041.880069732666,1112.0200805664062,1114.440071105957,1061.4800720214844,1093.0800743103027,1017.4800796508788,1132.3200798034668,1374.660083770752,1077.2400741577148,1018.8800659179688,1068.580078125,1099.7200775146484,1144.5400848388672,1011.9400672912598,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(60:10),TG(59:3)]_FA16:1",TAG,1072.1400718688965,1064.6800842285156,1055.6200675964355,1050.9400672912598,1053.9800834655762,1051.9600715637207,1096.4200744628906,1046.200065612793,1049.1200714111328,1047.5200729370115,1135.300067901611,1065.0800704956057,1051.9600715637207,1094.3400650024414,1071.8200759887695,1105.04008102417,1064.6000709533691,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA16:0",TAG,1007.1600723266602,1007.5600662231444,1057.5200805664062,1010.1000709533693,1033.3600730895996,1024.4000701904297,1125.4800758361816,1140.04008102417,1075.5200843811035,1019.880069732666,1717.5000915527344,1030.3600692749023,1035.100067138672,1166.9200859069824,1214.12007522583,1041.9200744628906,1050.1200790405271,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(60:11),TG(59:4)]_FA16:1",TAG,1120.600067138672,1049.9400672912598,1075.7200736999512,1090.660083770752,1053.800067901611,1051.980079650879,1046.4000778198242,1077.4000701904297,1049.400074005127,1048.360065460205,1059.300075531006,1049.780071258545,1051.5200843811035,1050.9200859069824,1092.840072631836,1061.8600769042969,1047.5000610351562,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA16:0",TAG,1007.3600654602052,1061.7600746154783,1011.0800704956056,1069.7600784301758,1071.6200675964355,1027.54008102417,1007.640079498291,1006.7400665283204,1049.1000747680664,1104.0400772094729,1503.7201118469238,1211.8600845336914,1036.8200759887695,1216.4800834655762,1091.360080718994,1144.2600746154783,1012.0200691223145,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(60:12),TG(59:5)]_FA16:1",TAG,1049.960075378418,1050.220069885254,1056.1400756835938,1081.1000785827637,1055.000072479248,1081.2400817871094,1046.940071105957,1046.8600692749023,1049.4400634765625,1048.2200736999512,1098.1600799560547,1049.1600723266602,1051.320068359375,1051.0200691223145,1085.660068511963,1049.9800758361816,1091.9000663757324,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA16:0",TAG,1018.6200675964355,1018.820068359375,1054.5800704956057,1068.7400665283203,1065.5000610351562,1088.9600791931152,1048.0000801086426,1208.2800903320312,1011.5600738525392,1029.3000793457031,1065.2600746154783,1004.7800712585448,1002.3200645446776,1018.3200759887696,1003.0600776672364,1022.0400657653807,1021.0600700378418,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(60:13),TG(59:6)]_FA16:1",TAG,1065.9200630187988,1049.8600616455078,1055.6200714111328,1052.0800743103027,1054.2600708007812,1052.8800773620603,1047.3200721740725,1046.980068206787,1048.540069580078,1069.6800651550293,1079.8800659179688,1049.5800743103027,1095.5200729370115,1051.2000770568848,1052.54008102417,1049.5800704956057,1047.2200736999512,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA16:0",TAG,1082.5600662231443,1078.6400756835938,1120.5800666809082,1177.9200820922852,1314.000087738037,1217.7400817871094,1190.960090637207,1227.560073852539,1257.3800888061523,1083.840087890625,1162.4200859069824,1307.3800888061523,1034.1800651550293,1105.5600814819336,1144.760082244873,1079.3000717163086,1132.840072631836,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(60:14),TG(59:7),TG(58:0)]_FA16:1",TAG,1078.3800773620603,1051.0800819396973,1056.140079498291,1052.020076751709,1053.6600799560547,1053.0200805664062,1047.4600639343262,1045.3600692749023,1079.420066833496,1048.6600761413574,1048.4400596618652,1049.9600715637207,1052.1400680541992,1050.7400703430176,1052.6600723266602,1050.2800788879397,1068.5200729370115,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA16:0",TAG,1006.8000793457032,1032.0200805664062,1006.6200637817384,1025.4600677490234,1094.5400657653809,1049.9800720214844,1132.940086364746,1098.4400825500488,1066.5000686645508,1015.0800628662108,1095.4800758361816,1167.1000785827637,1002.000072479248,1127.3000717163086,1043.8200721740725,1151.8800773620603,1011.9400596618652,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(60:15),TG(59:8),TG(58:1)]_FA16:1",TAG,1138.180088043213,1053.720069885254,1123.8800811767578,1077.6000862121582,1082.4000816345217,1095.1400833129885,1062.1000709533691,1243.340072631836,1067.2000770568848,1053.4800643920898,1048.4400672912598,1048.8000717163086,1069.5400733947754,1050.7200813293457,1093.3800621032717,1049.5200729370115,1096.1600799560547,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(60:8),TG(59:1)]_FA16:0",TAG,1049.8600769042969,1041.7800636291504,1006.3400688171388,1076.8600730895996,1090.3800773620603,1060.12007522583,1116.920066833496,1045.3400764465332,1029.0600700378418,1060.4200706481934,1204.860080718994,1029.9600677490234,1024.1600761413574,1099.7800750732422,1017.2000694274902,1018.6800727844238,1011.7200660705566,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(60:8),TG(59:1)]_FA16:1",TAG,1079.0600814819336,1051.2600708007812,1058.760066986084,1051.840068817139,1074.280071258545,1051.780071258545,1046.040069580078,1046.220069885254,1049.500072479248,1047.980079650879,1048.000072479248,1092.9200820922852,1065.0400733947754,1074.4800758361816,1052.0800704956057,1067.960075378418,1091.1000709533691,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(60:9),TG(59:2)]_FA16:0",TAG,1051.2200775146484,1067.62007522583,1012.2800674438477,1032.9800758361816,1085.4200744628906,1089.5600776672363,1136.5800819396973,1116.680076599121,1013.6200675964355,1054.140079498291,1241.720100402832,1098.7400588989258,1002.5600738525392,1136.2600860595703,1050.880069732666,1009.1200714111328,1011.5200691223145,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(60:9),TG(59:2)]_FA16:1",TAG,1052.8200721740725,1224.0000801086426,1112.2000770568848,1095.8400802612305,1053.9800720214844,1052.3600769042969,1104.3800659179688,1089.7800788879397,1112.2600593566897,1048.800067901611,1050.7400703430176,1049.4600715637207,1052.5400848388672,1060.680061340332,1154.6800842285156,1050.080078125,1091.060073852539,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(61:10),TG(60:3)]_FA16:0",TAG,1005.640064239502,1008.4000701904296,1006.1000709533693,1004.3000679016112,1023.8200759887696,1035.8000793457031,1010.960075378418,1006.9200630187988,1055.3600845336914,1028.4200744628906,1003.4800682067872,1003.9400596618652,1032.840068817139,1001.1000595092772,1002.8200721740724,1017.7200736999512,1012.800064086914,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(61:10),TG(60:3)]_FA16:1",TAG,1050.2000732421875,1058.5000801086426,1055.6600723266602,1051.6000747680664,1074.6000747680664,1052.140079498291,1046.9200706481934,1046.5200729370115,1049.000072479248,1047.0400657653809,1048.5600700378418,1049.5800704956057,1102.660068511963,1050.3800811767578,1052.6800651550293,1049.5800819396973,1077.8600769042969,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(61:11),TG(60:4)]_FA16:0",TAG,1006.6400718688964,1008.4600715637208,1006.0200691223145,1018.840061187744,1005.3600692749023,1024.9400634765625,1072.9400787353516,1040.9200592041016,1011.8400802612304,1077.4000663757324,1003.640079498291,1005.0200653076172,1002.0200691223145,1001.5800666809082,1023.3800659179688,1003.9000816345216,1011.02006149292,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(61:11),TG(60:4)]_FA16:1",TAG,1050.8200798034668,1050.1000747680664,1056.0600814819336,1053.2000732421875,1054.0400733947754,1052.4200744628906,1046.280071258545,1046.3400764465332,1063.6400680541992,1047.9200706481934,1048.8800735473633,1049.540069580078,1098.2000846862793,1080.560073852539,1052.8600730895996,1050.4600715637207,1048.1200637817385,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(61:12),TG(60:5)]_FA16:0",TAG,1006.4800643920898,1008.140079498291,1006.3400688171388,1028.820068359375,1005.360050201416,1064.0200691223145,1007.5400772094728,1006.5000648498536,1013.0000801086426,1018.7200736999512,1084.1200675964355,1037.200065612793,1003.0200691223145,1052.4000816345217,1010.8000793457032,1044.460075378418,1011.320068359375,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(61:12),TG(60:5)]_FA16:1",TAG,1049.580078125,1050.9200744628906,1056.2400741577148,1083.680076599121,1054.660083770752,1052.2000846862793,1047.5800743103027,1046.500072479248,1049.7400703430176,1047.4000701904297,1060.100067138672,1049.480079650879,1051.6400756835938,1050.9800834655762,1052.3800773620603,1050.1800804138184,1048.000072479248,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(61:13),TG(60:6)]_FA16:0",TAG,1007.1600723266602,1048.9200859069824,1035.8800735473633,1039.6600646972656,1051.0800819396973,1047.3800811767578,1028.7800750732422,1086.9600677490234,1042.1200828552246,1097.240077972412,1213.4200973510742,1063.4000663757324,1048.9400749206543,1071.340072631836,1003.0400733947754,1003.4400520324708,1011.5600662231444,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(61:13),TG(60:6)]_FA16:1",TAG,1085.4200859069824,1074.3400764465332,1056.3600730895996,1053.0000686645508,1054.2000885009766,1091.3400764465332,1047.2000617980957,1047.440055847168,1049.2600784301758,1047.8000717163086,1048.12007522583,1048.580062866211,1051.6000862121582,1051.3200759887695,1052.960075378418,1050.4600791931152,1048.5200729370115,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(61:14),TG(60:7),TG(59:0)]_FA16:0",TAG,1007.6200714111328,1052.0800704956057,1007.2800750732422,1081.280071258545,1079.5400657653809,1114.420066833496,1020.0000762939452,1025.0000686645508,1049.9400787353516,1130.1400871276855,1148.0400733947754,1073.1600761413574,1028.1200714111328,1112.1400756835938,1019.520076751709,1010.4200630187988,1012.1600685119628,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(61:14),TG(60:7),TG(59:0)]_FA16:1",TAG,1050.040069580078,1050.4600715637207,1089.7400817871094,1053.1800804138184,1064.8400764465332,1124.6600875854492,1073.9800720214844,1046.640079498291,1052.0800666809082,1047.3800735473633,1048.5000762939453,1049.9200744628906,1083.8600692749023,1051.1600761413574,1052.2200736999512,1050.500072479248,1047.5600776672363,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
